atom_index_0based,atom_index_1based,element,initial_distance_from_vacancy_A,final_distance_from_vacancy_A,radial_change_A,displacement_A,dx_A,dy_A,dz_A,initial_x_A,initial_y_A,initial_z_A,final_x_A,final_y_A,final_z_A
17,18,Zn,6.371336529679233,6.3748670080811,0.003530478401867043,0.003642036346099614,-0.0025054550999993345,-0.001416799099999638,0.0022315473999980746,0.0,3.8931509999999996,14.421741,-0.002505455100000109,3.8917342008999998,14.423972547399998
199,200,O,10.590411792069592,10.59116568632799,0.0007538942583984465,0.0033066518218710845,-0.0004956043000000527,-0.0002951346000000725,-0.003255951200000949,6.743136,0.0,7.699223,6.7426403957,-0.0002951346,7.695967048799999
198,199,O,8.166207184651622,8.167932136441884,0.001724951790261997,0.00327628906073456,-6.922860000048404e-05,0.0005487050000007005,-0.003229272400000525,-1.685783999999999,8.759591,7.699223,-1.6858532286,8.760139705,7.6959937275999994
195,196,O,8.166207065660716,8.167981683718008,0.0017746180572917325,0.0032752784035325485,0.0005166660000002379,-0.0003206367999998199,-0.003218337600000402,3.371568,0.0,7.699223,3.372084666,-0.0003206368,7.6960046624
190,191,O,9.553952049002548,9.551087953969034,-0.002864095033514147,0.0030825615256955667,3.0631000013190822e-06,-0.0001264050000007163,-0.0030799672000025877,5.057352,10.706166999999999,20.598652,5.057355063100001,10.706040595,20.5955720328
180,181,O,9.553951860980671,9.551086158099311,-0.0028657028813601215,0.0030772093259992753,0.00010426890000062513,0.00010903900000056488,-0.0030735087000020762,1.685784,4.866439,20.598652,1.6858882689000005,4.8665480389999995,20.5955784913
304,305,O,8.918069838895915,8.91556368166088,-0.0025061572350359995,0.0030492004579325627,0.0002662724000000204,0.00019672150000027425,0.003031175199999502,0.0,3.8931509999999996,5.133751,0.0002662723999997674,3.8933477214999996,5.1367821752
316,317,O,11.180422962716547,8.91555393596758,-2.2648690267489666,0.0030180865712317252,-0.0003265828999991158,0.0002101108000000484,0.002992999099999995,10.114704,3.8931509999999996,5.133751,10.114377417100002,3.8933611107999995,5.1367439991
188,189,O,9.553951860980671,9.551153824787722,-0.0027980361929493824,0.003004998629475991,-0.00012246300000178228,6.700820000051973e-05,-0.0030017543999994135,8.42892,4.866439,20.598652,8.428797537,4.8665060082,20.5956502456
315,316,O,11.180422758442758,8.91567193335919,-2.264750825083567,0.0029615364154513225,2.7985599999985958e-05,-0.00025718330000008827,0.002950215499999614,11.800488,0.973288,5.133751,11.8005159856,0.9730308166999999,5.1367012155
179,180,O,10.131409748643721,10.128538708282273,-0.0028710403614482516,0.002946296403998245,9.446929999982941e-05,0.000943025099999924,-0.0027897028000022986,3.3715680000000003,1.946576,20.598652,3.3716624693000004,1.9475190251,20.5958622972
178,179,O,10.131410191922516,10.128551132297774,-0.0028590596247415334,0.002919924896665079,-0.0008398667999995408,-0.0005840566000007735,-0.002734860700002587,-5.057352,10.706166999999999,20.598652,-5.0581918668000005,10.705582943399998,20.5959171393
181,182,O,10.131409874365167,10.128555788890159,-0.0028540854750076505,0.0029183806458176033,0.0009013163000000868,-0.0003858586999998053,-0.002748761099999668,0.0,7.786302999999999,20.598652,0.0009013163000002322,7.785917141299999,20.5959032389
186,187,O,10.131410095996708,10.12857623941709,-0.0028338565796186543,0.0029106716222653,0.0007727200000002096,-0.000529782599999887,-0.0027557655000013245,1.685784,10.706166999999999,20.598652,1.6865567200000005,10.7056372174,20.5958962345
183,184,O,10.131409748643721,10.128595891022785,-0.002813857620935778,0.0028947042156722306,-3.9294399999509366e-05,0.0009312222999997019,-0.0027405462000014754,6.743136000000001,1.946576,20.598652,6.743096705600001,1.9475072222999998,20.5959114538
217,218,O,4.550084000000001,4.552973049038202,0.0028890490382007528,0.0028891092001594432,-4.1559999994299965e-07,1.864599999964291e-05,0.0028890490000009674,5.057352,6.813015,16.42398,5.0573515844,6.813033645999999,16.426869049
47,48,Zn,11.92594601469871,11.928795810560326,0.0028497958616160446,0.0028862786991621222,2.737219999957572e-05,0.0013619699000007226,0.002544581200000542,5.057352,10.706166999999999,23.146498,5.0573793722,10.7075289699,23.1490425812
177,178,O,10.131410018253879,10.128614908953951,-0.0027951092999281,0.0028518619166884836,-0.0009100938000010472,-0.00038200090000019526,-0.0026756160000001505,-3.371568,7.786302999999999,20.598652,-3.3724780938000007,7.785920999099999,20.595976384
